dialogid,avatar,emotion,index,bubbleimage,alias,paragraphs,
Event2407_017altarlaw2_1_8,mirror01,think,2,,,"[['Event2407_017altarlaw2_1_8',0,0]]",
Event2407_dialog_020feast3_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_020feast3_1_1',0,0]]",
Event2407_dialog_020feast3_1_2,fulia,default,2,,,"[['Event2407_dialog_020feast3_1_2',0,0]]",
Event2407_021feastbegin_1_1,Femaleplayer,default_muddy,1,,,"[['Event2407_021feastbegin_1_1',0,0]]",
Event2407_021feastbegin_1_2,fulia,default,2,,,"[['Event2407_021feastbegin_1_2',0,0]]",
Event2407_021feastbegin_1_3,Femaleplayer,default_muddy,1,,,"[['Event2407_021feastbegin_1_3',0,0]]",
Event2407_021feastbegin_1_4,fulia,think,2,,,"[['Event2407_021feastbegin_1_4',0,0]]",
Event2407_021feastbegin_1_5,fulia,think,2,,,"[['Event2407_021feastbegin_1_5',0,0]]",
Event2407_021feastbegin_2_1,Femaleplayer,default_muddy,1,,,"[['Event2407_021feastbegin_2_1',0,0]]",
Event2407_dialog_025washing_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_025washing_1_1',0,0]]",
Event2407_dialog_025washing_1_2,fulia,default,2,,,"[['Event2407_dialog_025washing_1_2',0,0]]",
Event2407_dialog_025washing_1_3,Femaleplayer,amazed,1,,,"[['Event2407_dialog_025washing_1_3',0,0]]",
Event2407_dialog_025washing_1_4,fulia,default,2,,,"[['Event2407_dialog_025washing_1_4',0,0]]",
Event2407_dialog_025washing_1_5,Femaleplayer,sad,1,,,"[['Event2407_dialog_025washing_1_5',0,0]]",
Event2407_dialog_025washing_1_6,fulia,default,2,,,"[['Event2407_dialog_025washing_1_6',0,0]]",
Event2407_dialog_025washing_1_7,Femaleplayer,think,1,,,"[['Event2407_dialog_025washing_1_7',0,0]]",
Event2407_dialog_025washing_1_8,fulia,default,2,bubble_event2407_symbol,,"[['Event2407_dialog_025washing_1_8',0,0]]",
Event2407_dialog_025washing_1_9,Femaleplayer,sad,1,,,"[['Event2407_dialog_025washing_1_9',0,0]]",
Event2407_dialog_028recreationarea_1_1,hannah01,defaultIdle,2,,,"[['Event2407_dialog_028recreationarea_1_1',0,0]]",
Event2407_dialog_028recreationarea_1_2,Femaleplayer,amazed,1,,,"[['Event2407_dialog_028recreationarea_1_2',0,0]]",
Event2407_dialog_028recreationarea_1_3,mirror01,amazed,3,bubble_event2407_slidesymbol1,,"[['Event2407_dialog_028recreationarea_1_3',0,0]]",
Event2407_dialog_028recreationarea_1_4,Femaleplayer,think,1,,,"[['Event2407_dialog_028recreationarea_1_4',0,0]]",
Event2407_dialog_028recreationarea_1_5,Femaleplayer,default,1,,,"[['Event2407_dialog_028recreationarea_1_5',0,0]]",
Event2407_dialog_028recreationarea_1_6,hannah01,defaultIdle,2,,,"[['Event2407_dialog_028recreationarea_1_6',0,0]]",
Event2407_dialog_028recreationarea_1_7,mirror01,default,3,,,"[['Event2407_dialog_028recreationarea_1_7',0,0]]",
Event2407_dialog_028recreationarea_1_8,Femaleplayer,think,1,,,"[['Event2407_dialog_028recreationarea_1_8',0,0]]",
Event2407_dialog_028recreationarea_1_9,mirror01,default,3,,,"[['Event2407_dialog_028recreationarea_1_9',0,0]]",
Event2407_dialog_028recreationarea_1_10,Femaleplayer,default,1,,,"[['Event2407_dialog_028recreationarea_1_10',0,0]]",
Event2407_dialog_028recreationarea_1_11,hannah01,defaultIdle,2,,,"[['Event2407_dialog_028recreationarea_1_11',0,0]]",
Event2407_dialog_028recreationarea_1_12,Femaleplayer,think,1,,,"[['Event2407_dialog_028recreationarea_1_12',0,0]]",
Event2407_dialog_028recreationarea_1_13,mirror01,default,3,,,"[['Event2407_dialog_028recreationarea_1_13',0,0]]",
Event2407_dialog_031slide3_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_031slide3_1_1',0,0]]",
Event2407_dialog_031slide3_1_2,hannah01,defaultIdle,2,,,"[['Event2407_dialog_031slide3_1_2',0,0]]",
Event2407_dialog_031slide3_1_3,Femaleplayer,default,1,,,"[['Event2407_dialog_031slide3_1_3',0,0]]",
Event2407_dialog_031slide3_1_4,hannah01,defaultIdle,2,,,"[['Event2407_dialog_031slide3_1_4',0,0]]",
Event2407_dialog_031slide3_1_5,mirror01,default,3,,,"[['Event2407_dialog_031slide3_1_5',0,0]]",
Event2407_dialog_031slide3_1_6,Femaleplayer,amazed,1,bubble_event2407_slidesymbol2,,"[['Event2407_dialog_031slide3_1_6',0,0]]",
Event2407_dialog_031slide3_1_7,hannah01,defaultIdle,2,,,"[['Event2407_dialog_031slide3_1_7',0,0]]",
Event2407_dialog_031slide3_1_8,mirror01,default,3,,,"[['Event2407_dialog_031slide3_1_8',0,0]]",
Event2407_dialog_031slide3_1_9,Femaleplayer,think,1,,,"[['Event2407_dialog_031slide3_1_9',0,0]]",
Event2407_dialog_031slide3_1_10,hannah01,defaultIdle,2,,,"[['Event2407_dialog_031slide3_1_10',0,0]]",
Event2407_dialog_031slide3_1_11,Femaleplayer,default,1,,,"[['Event2407_dialog_031slide3_1_11',0,0]]",
Event2407_dialog_035findchild3_1_1,edric,default,2,,,"[['Event2407_dialog_035findchild3_1_1',0,0]]",
Event2407_dialog_035findchild3_1_2,Femaleplayer,default,1,,,"[['Event2407_dialog_035findchild3_1_2',0,0]]",
Event2407_dialog_035findchild3_1_3,mirror01,default,3,,,"[['Event2407_dialog_035findchild3_1_3',0,0]]",
Event2407_dialog_035findchild3_1_4,edric,default,2,,,"[['Event2407_dialog_035findchild3_1_4',0,0]]",
Event2407_dialog_035findchild3_1_5,Femaleplayer,default,1,,,"[['Event2407_dialog_035findchild3_1_5',0,0]]",
Event2407_dialog_035findchild3_1_6,edric,default,2,,,"[['Event2407_dialog_035findchild3_1_6',0,0]]",
Event2407_dialog_035findchild3_1_7,mirror01,default,3,,,"[['Event2407_dialog_035findchild3_1_7',0,0]]",
Event2407_dialog_035findchild3_1_8,edric,default,2,,,"[['Event2407_dialog_035findchild3_1_8',0,0]]",
Event2407_dialog_035findchild3_1_9,Femaleplayer,default,1,,,"[['Event2407_dialog_035findchild3_1_9',0,0]]",
Event2407_dialog_035findchild3_1_10,edric,default,2,,,"[['Event2407_dialog_035findchild3_1_10',0,0]]",
Event2407_dialog_035findchild3_1_11,mirror01,default,3,,,"[['Event2407_dialog_035findchild3_1_11',0,0]]",
Event2407_dialog_035findchild3_1_12,Femaleplayer,default,1,,,"[['Event2407_dialog_035findchild3_1_12',0,0]]",
Event2407_dialog_035findchild3_1_13,edric,default,2,,,"[['Event2407_dialog_035findchild3_1_13',0,0]]",
Event2407_dialog_035findchild3_1_14,Femaleplayer,default,1,,,"[['Event2407_dialog_035findchild3_1_14',0,0]]",
Event2407_dialog_036directive_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_036directive_1_1',0,0]]",
Event2407_dialog_036directive_1_2,edric,default,2,,,"[['Event2407_dialog_036directive_1_2',0,0]]",
Event2407_dialog_036directive_1_3,mirror01,sad,3,,,"[['Event2407_dialog_036directive_1_3',0,0]]",
Event2407_dialog_036directive_1_4,edric,default,2,,,"[['Event2407_dialog_036directive_1_4',0,0]]",
Event2407_dialog_036directive_1_5,Femaleplayer,sad,1,,,"[['Event2407_dialog_036directive_1_5',0,0]]",
Event2407_dialog_036directive_1_6,edric,default,2,,,"[['Event2407_dialog_036directive_1_6',0,0]]",
Event2407_dialog_036directive_1_7,mirror01,sad,3,,,"[['Event2407_dialog_036directive_1_7',0,0]]",
Event2407_dialog_036directive_1_8,Femaleplayer,sad,1,,,"[['Event2407_dialog_036directive_1_8',0,0]]",
Event2407_dialog_036directive_1_9,mirror01,sad,3,,,"[['Event2407_dialog_036directive_1_9',0,0]]",
Event2407_dialog_039directive2_1_1,edric,default,2,,,"[['Event2407_dialog_039directive2_1_1',0,0]]",
Event2407_dialog_039directive2_1_2,Femaleplayer,think,1,,,"[['Event2407_dialog_039directive2_1_2',0,0]]",
Event2407_dialog_039directive2_1_3,edric,default,2,,,"[['Event2407_dialog_039directive2_1_3',0,0]]",
Event2407_dialog_039directive2_1_4,mirror01,amazed,3,,,"[['Event2407_dialog_039directive2_1_4',0,0]]",
Event2407_dialog_039directive2_1_5,edric,default,2,,,"[['Event2407_dialog_039directive2_1_5',0,0]]",
Event2407_dialog_039directive2_1_6,edric,default,2,,,"[['Event2407_dialog_039directive2_1_6',0,0]]",
Event2407_dialog_039directive2_1_7,mirror01,sad,3,,,"[['Event2407_dialog_039directive2_1_7',0,0]]",
Event2407_dialog_039directive2_1_8,Femaleplayer,sad,1,,,"[['Event2407_dialog_039directive2_1_8',0,0]]",
Event2407_dialog_039directive2_1_9,mirror01,sad,3,,,"[['Event2407_dialog_039directive2_1_9',0,0]]",
Event2407_dialog_039directive2_1_10,edric,default,2,,,"[['Event2407_dialog_039directive2_1_10',0,0]]",
Event2407_dialog_039directive2_1_11,mirror01,sad,3,,,"[['Event2407_dialog_039directive2_1_11',0,0]]",
Event2407_dialog_039directive2_1_12,edric,default,2,,,"[['Event2407_dialog_039directive2_1_12',0,0]]",
Event2407_dialog_039directive2_1_13,Femaleplayer,sad,1,,,"[['Event2407_dialog_039directive2_1_13',0,0]]",
Event2407_dialog_039directive2_1_14,Femaleplayer,sad,1,,,"[['Event2407_dialog_039directive2_1_14',0,0]]",
Event2407_dialog_039directive2_1_15,edric,default,2,,,"[['Event2407_dialog_039directive2_1_15',0,0]]",
Event2407_dialog_039directive2_1_16,mirror01,sad,3,,,"[['Event2407_dialog_039directive2_1_16',0,0]]",
Event2407_dialog_041starstreet2_1_1,Femaleplayer,amazed,1,,,"[['Event2407_dialog_041starstreet2_1_1',0,0]]",
Event2407_dialog_041starstreet2_1_2,mirror01,default,2,,,"[['Event2407_dialog_041starstreet2_1_2',0,0]]",
Event2407_dialog_041starstreet2_1_3,Femaleplayer,think,1,,,"[['Event2407_dialog_041starstreet2_1_3',0,0]]",
Event2407_dialog_041starstreet2_1_4,mirror01,default,2,,,"[['Event2407_dialog_041starstreet2_1_4',0,0]]",
Event2407_dialog_043damagedmural_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_043damagedmural_1_1',0,0]]",
Event2407_dialog_043damagedmural_1_2,mirror01,default,2,,,"[['Event2407_dialog_043damagedmural_1_2',0,0]]",
Event2407_dialog_043damagedmural_1_3,Femaleplayer,default,1,,,"[['Event2407_dialog_043damagedmural_1_3',0,0]]",
Event2407_dialog_049complementarycolor_1_1,mirror01,happy,2,,,"[['Event2407_dialog_049complementarycolor_1_1',0,0]]",
Event2407_dialog_049complementarycolor_1_2,Femaleplayer,think,1,,,"[['Event2407_dialog_049complementarycolor_1_2',0,0]]",
Event2407_dialog_049complementarycolor_1_3,mirror01,default,2,,,"[['Event2407_dialog_049complementarycolor_1_3',0,0]]",
Event2407_dialog_049complementarycolor_1_4,Femaleplayer,default,1,bubble_event2407_tree,,"[['Event2407_dialog_049complementarycolor_1_4',0,0]]",
Event2407_dialog_049complementarycolor_1_5,Femaleplayer,default,1,,,"[['Event2407_dialog_049complementarycolor_1_5',0,0]]",
Event2407_dialog_049complementarycolor_1_6,mirror01,happy,2,,,"[['Event2407_dialog_049complementarycolor_1_6',0,0]]",
Event2407_dialog_051startree2_1_1,petowl,default,2,,,"[['Event2407_dialog_051startree2_1_1',0,0]]",
Event2407_dialog_051startree2_1_2,Femaleplayer,sad,1,,,"[['Event2407_dialog_051startree2_1_2',0,0]]",
Event2407_dialog_051startree2_1_3,petowl,default,2,,,"[['Event2407_dialog_051startree2_1_3',0,0]]",
Event2407_dialog_051startree2_1_4,petowl,default,2,,,"[['Event2407_dialog_051startree2_1_4',0,0]]",
Event2407_dialog_051startree2_1_5,Femaleplayer,amazed,1,,,"[['Event2407_dialog_051startree2_1_5',0,0]]",
Event2407_dialog_051startree2_1_6,petowl,default,2,,,"[['Event2407_dialog_051startree2_1_6',0,0]]",
Event2407_dialog_051startree2_1_7,Femaleplayer,think,1,,,"[['Event2407_dialog_051startree2_1_7',0,0]]",
Event2407_dialog_051startree2_1_8,petowl,default,2,,,"[['Event2407_dialog_051startree2_1_8',0,0]]",
Event2407_dialog_052doctor_1_1,petowl,default,2,,,"[['Event2407_dialog_052doctor_1_1',0,0]]",
Event2407_dialog_052doctor_1_2,Femaleplayer,default,1,,,"[['Event2407_dialog_052doctor_1_2',0,0]]",
Event2407_dialog_052doctor_1_3,petowl,default,2,,,"[['Event2407_dialog_052doctor_1_3',0,0]]",
Event2407_dialog_052doctor_1_4,mirror01,default,3,,,"[['Event2407_dialog_052doctor_1_4',0,0]]",
Event2407_dialog_052doctor_1_5,petowl,default,2,,,"[['Event2407_dialog_052doctor_1_5',0,0]]",
Event2407_dialog_052doctor_1_6,Femaleplayer,default,1,,,"[['Event2407_dialog_052doctor_1_6',0,0]]",
Event2407_dialog_052doctor_1_7,petowl,default,2,,,"[['Event2407_dialog_052doctor_1_7',0,0]]",
Event2407_dialog_052doctor_1_8,mirror01,default,3,,,"[['Event2407_dialog_052doctor_1_8',0,0]]",
Event2407_dialog_052doctor_1_9,petowl,default,2,,,"[['Event2407_dialog_052doctor_1_9',0,0]]",
Event2407_dialog_053wandlocation_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_053wandlocation_1_1',0,0]]",
Event2407_dialog_053wandlocation_1_2,mirror01,default,2,,,"[['Event2407_dialog_053wandlocation_1_2',0,0]]",
Event2407_dialog_053wandlocation_1_3,Femaleplayer,default,1,,,"[['Event2407_dialog_053wandlocation_1_3',0,0]]",
Event2407_dialog_055wandpower2_1_1,Femaleplayer,default,1,,,"[['Event2407_dialog_055wandpower2_1_1',0,0]]",
Event2407_dialog_055wandpower2_1_2,mirror01,default,2,,,"[['Event2407_dialog_055wandpower2_1_2',0,0]]",
Event2407_dialog_055wandpower2_1_3,mirror01,default,2,,,"[['Event2407_dialog_055wandpower2_1_3',0,0]]",
Event2407_dialog_064wandpower2_1_1,Femaleplayer,sad,1,,,"[['Event2407_dialog_064wandpower2_1_1',0,0]]",
Event2407_dialog_064wandpower2_1_2,mirror01,default,2,,,"[['Event2407_dialog_064wandpower2_1_2',0,0]]",
Event2407_dialog_064wandpower2_1_3,Femaleplayer,default,1,,,"[['Event2407_dialog_064wandpower2_1_3',0,0]]",
Event2407_dialog_064wandpower2_1_4,Femaleplayer,default,1,,,"[['Event2407_dialog_064wandpower2_1_4',0,0]]",
Event2407_066potion2_1_1,mirror01,default,1,,,"[['Event2407_066potion2_1_1',0,0]]",
Event2407_067unlockmagicegg_1_1,mirror01,default,2,,,"[['Event2407_067unlockmagicegg_1_1',0,0]]",
Event2407_067unlockmagicegg_1_2,Femaleplayer,default,1,,,"[['Event2407_067unlockmagicegg_1_2',0,0]]",
Event2407_067unlockmagicegg_2_1,fulia,default,2,,,"[['Event2407_067unlockmagicegg_2_1',0,0]]",
Event2407_067unlockmagicegg_2_2,Femaleplayer,sad,1,,,"[['Event2407_067unlockmagicegg_2_2',0,0]]",
Event2407_067unlockmagicegg_3_1,fulia,default,2,,,"[['Event2407_067unlockmagicegg_3_1',0,0]]",
Event2407_067unlockmagicegg_3_2,Femaleplayer,sad,1,,,"[['Event2407_067unlockmagicegg_3_2',0,0]]",
Event2407_067unlockmagicegg_3_3,fulia,default,2,,,"[['Event2407_067unlockmagicegg_3_3',0,0]]",
Event2407_067unlockmagicegg_3_4,mirror01,sad,3,,,"[['Event2407_067unlockmagicegg_3_4',0,0]]",
Event2407_067unlockmagicegg_3_5,fulia,default,2,,,"[['Event2407_067unlockmagicegg_3_5',0,0]]",
Event2407_067unlockmagicegg_3_6,mirror01,sad,3,,,"[['Event2407_067unlockmagicegg_3_6',0,0]]",
Event2407_067unlockmagicegg_3_7,Femaleplayer,think,1,,,"[['Event2407_067unlockmagicegg_3_7',0,0]]",
Event2407_067unlockmagicegg_3_8,fulia,default,2,,,"[['Event2407_067unlockmagicegg_3_8',0,0]]",
Event2407_067unlockmagicegg_3_9,fulia,default,2,,,"[['Event2407_067unlockmagicegg_3_9',0,0]]",
Event2407_dialog_069energycore2_1_1,Femaleplayer,amazed,1,,,"[['Event2407_dialog_069energycore2_1_1',0,0]]",
Event2407_dialog_069energycore2_1_2,fulia,default,2,,,"[['Event2407_dialog_069energycore2_1_2',0,0]]",
Event2407_dialog_069energycore2_1_3,Femaleplayer,default,1,,,"[['Event2407_dialog_069energycore2_1_3',0,0]]",
Event2407_dialog_069energycore2_1_4,mirror01,default,3,,,"[['Event2407_dialog_069energycore2_1_4',0,0]]",
Event2407_dialog_069energycore2_1_5,fulia,default,2,bubble_event2407_grass,,"[['Event2407_dialog_069energycore2_1_5',0,0]]",
Event2407_dialog_069energycore2_1_6,mirror01,default,3,,,"[['Event2407_dialog_069energycore2_1_6',0,0]]",
Event2407_dialog_069energycore2_1_7,Femaleplayer,default,1,,,"[['Event2407_dialog_069energycore2_1_7',0,0]]",
Event2407_dialog_073pisceslantern2_1_1,Femaleplayer,think,1,,,"[['Event2407_dialog_073pisceslantern2_1_1',0,0]]",
Event2407_dialog_073pisceslantern2_1_2,fulia,default,2,,,"[['Event2407_dialog_073pisceslantern2_1_2',0,0]]",
Event2407_dialog_073pisceslantern2_1_3,fulia,default,2,,,"[['Event2407_dialog_073pisceslantern2_1_3',0,0]]",
Event2407_079secondneptunelantern3_1_1,Femaleplayer,happy,1,,,"[['Event2407_079secondneptunelantern3_1_1',0,0]]",
Event2407_080pisceslantern3_1_1,mirror01,default,1,,,"[['Event2407_080pisceslantern3_1_1',0,0]]",
Event2407_081preparecastspell_1_1,mirror01,sad,2,,,"[['Event2407_081preparecastspell_1_1',0,0]]",
Event2407_081preparecastspell_1_2,Femaleplayer,sad,1,,,"[['Event2407_081preparecastspell_1_2',0,0]]",
Event2407_081preparecastspell_1_3,fulia,default,3,,,"[['Event2407_081preparecastspell_1_3',0,0]]",
Event2407_082catalyzemagic_1_1,Femaleplayer,happy,1,,,"[['Event2407_082catalyzemagic_1_1',0,0]]",
Event2407_082catalyzemagic_1_2,mirror01,happy,2,,,"[['Event2407_082catalyzemagic_1_2',0,0]]",
Event2407_082catalyzemagic_1_3,fulia,default,3,,,"[['Event2407_082catalyzemagic_1_3',0,0]]",
Event2407_082catalyzemagic_1_4,fulia,default,3,,,"[['Event2407_082catalyzemagic_1_4',0,0]]",
Event2407_082catalyzemagic_1_5,Femaleplayer,happy,1,,,"[['Event2407_082catalyzemagic_1_5',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_1,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_000FortuneIsland_1',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_000FortuneIsland_2',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_3,Femaleplayer,amazed,1,,,"[['EventDrawing1_Dialog_000FortuneIsland_3',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_4,mirror01,default,2,,,"[['EventDrawing1_Dialog_000FortuneIsland_4',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_5,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_000FortuneIsland_5',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_6,mirror01,default,2,,,"[['EventDrawing1_Dialog_000FortuneIsland_6',0,0]]",
EventDrawing1_Dialog_000FortuneIsland_7,mirror01,default,2,,,"[['EventDrawing1_Dialog_000FortuneIsland_7',0,0]]",
EventDrawing1_Dialog_001CottonSugar_1,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_001CottonSugar_1',0,0]]",
EventDrawing1_Dialog_001CottonSugar_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_001CottonSugar_2',0,0]]",
EventDrawing1_Dialog_001CottonSugar_3,mirror01,default,2,,,"[['EventDrawing1_Dialog_001CottonSugar_3',0,0]]",
EventDrawing1_Dialog_001CottonSugar_4,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_001CottonSugar_4',0,0]]",
EventDrawing1_Dialog_002SlimeDoll_1,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_002SlimeDoll_1',0,0]]",
EventDrawing1_Dialog_002SlimeDoll_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_002SlimeDoll_2',0,0]]",
EventDrawing1_Dialog_003FortuneFactory_1,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_003FortuneFactory_1',0,0]]",
EventDrawing1_Dialog_003FortuneFactory_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_003FortuneFactory_2',0,0]]",
EventDrawing1_Dialog_003FortuneFactory_3,Femaleplayer,amazed,1,,,"[['EventDrawing1_Dialog_003FortuneFactory_3',0,0]]",
EventDrawing1_Dialog_003FortuneFactory_4,mirror01,default,2,,,"[['EventDrawing1_Dialog_003FortuneFactory_4',0,0]]",
EventDrawing1_Dialog_003FortuneFactory_5,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_003FortuneFactory_5',0,0]]",
EventDrawing1_Dialog_004FortuneHut_1,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_004FortuneHut_1',0,0]]",
EventDrawing1_Dialog_004FortuneHut_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_004FortuneHut_2',0,0]]",
EventDrawing1_Dialog_004FortuneHut_3,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_004FortuneHut_3',0,0]]",
EventDrawing1_Dialog_004FortuneHut_4,mirror01,default,2,,,"[['EventDrawing1_Dialog_004FortuneHut_4',0,0]]",
EventDrawing1_Dialog_004FortuneHut_5,mirror01,default,2,,,"[['EventDrawing1_Dialog_004FortuneHut_5',0,0]]",
EventDrawing1_Dialog_004FortuneHut_6,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_004FortuneHut_6',0,0]]",
EventDrawing1_Dialog_005FortuneBridge_1,mirror01,default,2,,,"[['EventDrawing1_Dialog_005FortuneBridge_1',0,0]]",
EventDrawing1_Dialog_005FortuneBridge_2,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_005FortuneBridge_2',0,0]]",
EventDrawing1_Dialog_006CottonFarm_1,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_006CottonFarm_1',0,0]]",
EventDrawing1_Dialog_006CottonFarm_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_006CottonFarm_2',0,0]]",
EventDrawing1_Dialog_008SpinParty_1,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_008SpinParty_1',0,0]]",
EventDrawing1_Dialog_008SpinParty_2,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_008SpinParty_2',0,0]]",
EventDrawing1_Dialog_008SpinParty_3,mirror01,default,2,,,"[['EventDrawing1_Dialog_008SpinParty_3',0,0]]",
EventDrawing1_Dialog_008SpinParty_4,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_008SpinParty_4',0,0]]",
EventDrawing1_Dialog_008SpinParty_5,mirror01,default,2,,,"[['EventDrawing1_Dialog_008SpinParty_5',0,0]]",
EventDrawing1_Dialog_008SpinParty_6,mirror01,default,2,,,"[['EventDrawing1_Dialog_008SpinParty_6',0,0]]",
EventDrawing1_Dialog_008SpinParty_7,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_008SpinParty_7',0,0]]",
EventDrawing1_Dialog_008SpinParty_8,mirror01,default,2,,,"[['EventDrawing1_Dialog_008SpinParty_8',0,0]]",
EventDrawing1_Dialog_009FortuneBridge_1,Femaleplayer,think,1,,,"[['EventDrawing1_Dialog_009FortuneBridge_1',0,0]]",
EventDrawing1_Dialog_009FortuneBridge_2,mirror01,default,2,,,"[['EventDrawing1_Dialog_009FortuneBridge_2',0,0]]",
EventDrawing1_Dialog_009FortuneBridge_3,Femaleplayer,default,1,,,"[['EventDrawing1_Dialog_009FortuneBridge_3',0,0]]",
EventDrawing1_Dialog_009FortuneBridge_4,mirror01,default,2,,,"[['EventDrawing1_Dialog_009FortuneBridge_4',0,0]]",
EventDrawing1_Dialog_009FortuneBridge_5,mirror01,default,2,,,"[['EventDrawing1_Dialog_009FortuneBridge_5',0,0]]",
Event2409_dialog_000GoldenTown_1_1,Femaleplayer,default,1,,,"[['Event2409_dialog_000GoldenTown_1_1',0,0]]",
Event2409_dialog_000GoldenTown_1_2,Maleplayer,default,2,,,"[['Event2409_dialog_000GoldenTown_1_2',0,0]]",
Event2409_dialog_000GoldenTown_1_3,Femaleplayer,default,1,,,"[['Event2409_dialog_000GoldenTown_1_3',0,0]]",
Event2409_dialog_000GoldenTown_1_4,Maleplayer,default,2,,,"[['Event2409_dialog_000GoldenTown_1_4',0,0]]",
Event2409_dialog_000GoldenTown_1_5,Femaleplayer,default,1,,,"[['Event2409_dialog_000GoldenTown_1_5',0,0]]",
Event2409_dialog_003GoldenBeach_1_1,Femaleplayer,default,1,,,"[['Event2409_dialog_003GoldenBeach_1_1',0,0]]",
Event2409_dialog_003GoldenBeach_1_2,mirror01,default,2,,,"[['Event2409_dialog_003GoldenBeach_1_2',0,0]]",
Event2409_dialog_003GoldenBeach_1_3,Maleplayer,default,3,,,"[['Event2409_dialog_003GoldenBeach_1_3',0,0]]",
Event2409_dialog_003GoldenBeach_1_4,Femaleplayer,default,1,,,"[['Event2409_dialog_003GoldenBeach_1_4',0,0]]",
Event2409_dialog_009Cube2_1_1,Femaleplayer,default,1,,,"[['Event2409_dialog_009Cube2_1_1',0,0]]",
Event2409_dialog_009Cube2_1_2,businessmanhans01,default,2,,,"[['Event2409_dialog_009Cube2_1_2',0,0]]",
Event2409_dialog_009Cube2_1_3,Femaleplayer,default,1,,,"[['Event2409_dialog_009Cube2_1_3',0,0]]",
Event2409_dialog_013CleanRoads_1_1,Femaleplayer,default,1,,,"[['Event2409_dialog_013CleanRoads_1_1',0,0]]",
Event2409_dialog_013CleanRoads_1_2,mirror01,default,2,,,"[['Event2409_dialog_013CleanRoads_1_2',0,0]]",
Event2409_dialog_013CleanRoads_1_3,Maleplayer,default,3,,,"[['Event2409_dialog_013CleanRoads_1_3',0,0]]",
Event2409_dialog_013CleanRoads_1_4,Femaleplayer,default,1,,,"[['Event2409_dialog_013CleanRoads_1_4',0,0]]",
