id,openTimes,buyTimes,payLabel,condition,conditionParam,endingTime,giftIcon,title,playInTurn,level,group1UnlockLevel,group2UnlockLevel,group3UnlockLevel,group4UnlockLevel,group5UnlockLevel,group6UnlockLevel,group7UnlockLevel,group8UnlockLevel,group9UnlockLevel,group,CD,publicCD,showTime,popUpTimes,popUpCD,priority,name,diamondShopID,shopID,shopGroupID,giftUI,itemIds,discount,itemIds2,discount2,itemIds3,discount3,popupSceneType,giftScript,paramType,param,giftIconShowType,crossDayClose
10006,0,1,"[6,7]",1,"[2023-12-22 19:00:00,2023-12-25 18:50:00]",2023-12-25 19:00:00,ui_christmas_gift01_icon,UI_christmas_gift,0,9,9,9,9,9,9,9,9,9,9,10006,24,24,6,1,24,10006,,,-1,-1,Prefab/UI/GiftBlackFridayPanel1/GiftBlackFridayPanel.prefab,"[10006,[1003,1250],[1001,80]]",0.606,"[10009,[1003,1850],[1001,160]]",0.571,"[10013,[1003,2700],[1001,200],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,800]]",1,0
10007,0,1,"[1,2,3]",1,"[2024-1-19 19:00:00,2024-1-22 18:50:00]",2024-1-22 19:00:00,ui_friday_icon,UI_three_gift,0,9,9,9,9,9,9,9,9,9,9,10007,24,24,6,1,24,10007,,,-1,-1,Prefab/UI/GiftBlackFridayPanel/GiftBlackFridayPanel.prefab,"[10004,[1003,860],[1001,40]]",0.606,"[10007,[1003,1480],[1001,100]]",0.588,"[10010,[1003,2000],[1001,150],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,400]]",1,0
10008,0,1,"[4,5]",1,"[2024-1-19 19:00:00,2024-1-22 18:50:00]",2024-1-22 19:00:00,ui_friday_icon,UI_three_gift,0,9,9,9,9,9,9,9,9,9,9,10008,24,24,6,1,24,10008,,,-1,-1,Prefab/UI/GiftBlackFridayPanel/GiftBlackFridayPanel.prefab,"[10005,[1003,1050],[1001,60]]",0.606,"[10008,[1003,1680],[1001,130]]",0.571,"[10011,[1003,2200],[1001,180],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,500]]",1,0
10009,0,1,"[6,7]",1,"[2024-1-19 19:00:00,2024-1-22 18:50:00]",2024-1-22 19:00:00,ui_friday_icon,UI_three_gift,0,9,9,9,9,9,9,9,9,9,9,10009,24,24,6,1,24,10009,,,-1,-1,Prefab/UI/GiftBlackFridayPanel/GiftBlackFridayPanel.prefab,"[10006,[1003,1250],[1001,80]]",0.606,"[10009,[1003,1850],[1001,160]]",0.571,"[10013,[1003,2700],[1001,200],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,800]]",1,0
11000,1,1,"[1,2,3]",1,"[2024-1-30 19:00:00,2024-2-1 18:50:00]",2024-2-1 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11000,24,24,12,1,24,11000,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20005,[1003,1000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11001,1,1,"[4,5]",1,"[2024-1-30 19:00:00,2024-2-1 18:50:00]",2024-2-1 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11001,24,24,12,1,24,11001,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20007,[1003,1400],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11002,1,1,"[6,7]",1,"[2024-1-30 19:00:00,2024-2-1 18:50:00]",2024-2-1 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11002,24,24,12,1,24,11002,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20010,[1003,2000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11003,2,1,"[1,2,3]",1,"[2024-3-19 19:00:00,2024-3-21 18:50:00]",2024-3-21 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11003,24,24,12,1,24,11003,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20005,[1003,1000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11004,2,1,"[4,5]",1,"[2024-3-19 19:00:00,2024-3-21 18:50:00]",2024-3-21 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11004,24,24,12,1,24,11004,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20007,[1003,1400],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11005,2,1,"[6,7]",1,"[2024-3-19 19:00:00,2024-3-21 18:50:00]",2024-3-21 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11005,24,24,12,1,24,11005,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20010,[1003,2000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11006,2,1,"[1,2,3]",1,"[2024-3-26 19:00:00,2024-3-28 18:50:00]",2024-3-28 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11006,24,24,12,1,24,11006,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20005,[1003,1000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11007,2,1,"[4,5]",1,"[2024-3-26 19:00:00,2024-3-28 18:50:00]",2024-3-28 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11007,24,24,12,1,24,11007,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20007,[1003,1400],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11008,2,1,"[6,7]",1,"[2024-3-26 19:00:00,2024-3-28 18:50:00]",2024-3-28 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11008,24,24,12,1,24,11008,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20010,[1003,2000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11009,2,1,"[1,2,3]",1,"[2024-3-30 19:00:00,2024-4-1 18:50:00]",2024-4-1 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11009,24,24,12,1,24,11009,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20005,[1003,1000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11010,2,1,"[4,5]",1,"[2024-3-30 19:00:00,2024-4-1 18:50:00]",2024-4-1 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11010,24,24,12,1,24,11010,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20007,[1003,1400],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
11011,2,1,"[6,7]",1,"[2024-3-30 19:00:00,2024-4-1 18:50:00]",2024-4-1 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,11011,24,24,12,1,24,11011,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[20010,[1003,2000],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12000,2,1,"[1,2,3]",1,"[2024-4-2 19:00:00,2024-4-4 18:50:00]",2024-4-4 19:00:00,ui_gift_wildcard,ui_gift_wildcard,1,9,9,9,9,9,9,9,9,9,9,11000,24,24,12,1,24,11000,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21005,[1003,800],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12001,2,1,"[4,5]",1,"[2024-4-2 19:00:00,2024-4-4 18:50:00]",2024-4-4 19:00:00,ui_gift_wildcard,ui_gift_wildcard,1,9,9,9,9,9,9,9,9,9,9,11001,24,24,12,1,24,11001,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21007,[1003,1120],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12002,2,1,"[6,7]",1,"[2024-4-2 19:00:00,2024-4-4 18:50:00]",2024-4-4 19:00:00,ui_gift_wildcard,ui_gift_wildcard,1,9,9,9,9,9,9,9,9,9,9,11002,24,24,12,1,24,11002,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21010,[1003,1600],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12003,2,1,"[1,2,3]",1,"[2024-4-6 19:00:00,2024-4-8 18:50:00]",2024-4-8 19:00:00,ui_gift_wildcard,ui_gift_wildcard,1,9,9,9,9,9,9,9,9,9,9,11000,24,24,12,1,24,11000,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21005,[1003,800],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12004,2,1,"[4,5]",1,"[2024-4-6 19:00:00,2024-4-8 18:50:00]",2024-4-8 19:00:00,ui_gift_wildcard,ui_gift_wildcard,1,9,9,9,9,9,9,9,9,9,9,11001,24,24,12,1,24,11001,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21007,[1003,1120],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12005,2,1,"[6,7]",1,"[2024-4-6 19:00:00,2024-4-8 18:50:00]",2024-4-8 19:00:00,ui_gift_wildcard,ui_gift_wildcard,1,9,9,9,9,9,9,9,9,9,9,11002,24,24,12,1,24,11002,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21010,[1003,1600],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12006,2,1,"[1,2,3]",1,"[2024-4-9 19:00:00,2024-4-11 18:50:00]",2024-4-11 19:00:00,ui_gift_wildcard,UI_gift_last,1,9,9,9,9,9,9,9,9,9,9,11000,24,24,12,1,24,11000,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21005,[1003,800],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12007,2,1,"[4,5]",1,"[2024-4-9 19:00:00,2024-4-11 18:50:00]",2024-4-11 19:00:00,ui_gift_wildcard,UI_gift_last,1,9,9,9,9,9,9,9,9,9,9,11001,24,24,12,1,24,11001,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21007,[1003,1120],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
12008,2,1,"[6,7]",1,"[2024-4-9 19:00:00,2024-4-11 18:50:00]",2024-4-11 19:00:00,ui_gift_wildcard,UI_gift_last,1,9,9,9,9,9,9,9,9,9,9,11002,24,24,12,1,24,11002,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[21010,[1003,1600],[60015,1],[60001,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
50000,0,10,[],1,"[2024-1-19 19:00:00,2024-1-26 18:50:00]",2024-1-26 19:00:00,ui_gift_bookstar,ui_gift_bookstar,1,9,9,9,9,9,9,9,9,9,9,50000,24,24,12,1,24,50000,,,-1,-1,Prefab/UI/GiftPayTrigger4/GiftPayTriggerPanel.prefab,"[10005,[1003,500],[60014,1],[60015,1]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30100,0,1,[],3,Mission16_005Hightower,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30100,24,24,12,1,24,30100,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[11601,[1003,1000],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30101,0,1,[],3,Mission16_008GuideOfTree,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,30101,24,24,4,1,24,30101,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11602,[1003,800],[1001,20],[4518,7]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30102,0,1,[],3,Mission16_015Witchstrack1,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,30102,24,24,4,1,24,30102,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11603,[1003,350],[1001,20],[4515,12]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30103,0,1,[],3,Mission17_009news,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30103,24,24,4,1,24,30103,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11701,[1003,600],[1001,20],[4524,5]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30104,0,1,[],3,Mission17_011lasthope,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,30104,24,24,12,1,24,30104,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[11702,[1003,1000],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30105,0,1,[],3,Mission17_014photoframe1,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,30105,24,24,4,1,24,30105,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11703,[1003,750],[1001,30],[4528,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30106,0,1,[],3,Mission17_017saveLeonie,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30106,24,24,12,1,24,30106,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[11704,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30107,0,1,[],3,Mission18_001preparation1,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,30107,24,24,12,1,24,30107,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[11801,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30108,0,1,[],3,Mission18_011hinder,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,30108,24,24,4,1,24,30108,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11802,[1003,620],[1001,50],[4538,10]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30109,0,1,[],3,Mission18_013crisis,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30109,24,24,12,1,24,30109,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[11803,[1003,1200],[1001,65]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30110,0,1,[],3,Mission18_019restless,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,30110,24,24,4,1,24,30110,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11804,[1003,400],[1001,20],[4542,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30111,0,1,[],3,Mission19_003weirdsound,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,30111,24,24,4,1,24,30111,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11901,[1003,500],[1001,20],[4544,8]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30112,0,1,[],3,Mission19_007confusedmemory2,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30112,24,24,4,1,24,30112,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11902,[1003,800],[1001,30],[4559,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30113,0,1,[],3,Mission19_010closeathand,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,30113,24,24,12,1,24,30113,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[11903,[1003,2000],[1001,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30114,0,1,[],3,Mission19_012witchsrevenge1,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30114,24,24,4,1,24,30114,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11904,[1003,1800],[1001,15],[4552,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
30115,0,1,[],3,Mission19_014summonwitch,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,30115,24,24,4,1,24,30115,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[11905,[1003,200],[1001,20],[4556,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
