id,type,dragonId,breedDragonId,productLevel,productNeedItem,orderType,productTime,timeValue,sellCoin,price,expValue,orderNumLimit,orderNormalWeight,orderDifficultWeight,timeOrderItem,timeOrderNumLimit,limittime,canUse,funcType,funcParam,itemLimit,sceneId,itemConvert,
499407,49,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,,[],
499408,49,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,,[],
499409,49,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,,[],
499410,49,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,,[],
50001,50,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,,[],
51001,1,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
51002,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
58001,58,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
59001,59,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
60000,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],999999,,[],
60001,60,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],999999,,[],
60011,62,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[1],-1,,"[1003,25]",
60012,62,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[2],-1,,"[1003,45]",
60013,62,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[3],-1,,"[1003,65]",
60014,62,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[4],-1,,"[1003,85]",
60015,62,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[5],-1,,"[1003,150]",
61001,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61002,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61003,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61004,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61005,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61006,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61007,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61008,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61009,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61010,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61011,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61012,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61013,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61014,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61015,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61016,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61017,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61018,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61019,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61020,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61021,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61022,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61023,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61024,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61025,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14001]",1,,"[60000,1]",
61026,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61027,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61028,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61029,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61030,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61031,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61032,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61033,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61034,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61035,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61036,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61037,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61038,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61039,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61040,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61041,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14001]",1,,"[60000,4]",
61042,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61043,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61044,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61045,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61046,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61047,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61048,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61049,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14001]",1,,"[60000,9]",
61050,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61051,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61052,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14001]",1,,"[60000,16]",
61053,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61054,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61055,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61056,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14001]",1,,"[60000,25]",
61101,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61102,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61103,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61104,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61105,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61106,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61107,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61108,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61109,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61110,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61111,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61112,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61113,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61114,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61115,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61116,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61117,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61118,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61119,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61120,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61121,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61122,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61123,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61124,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61125,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61126,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61127,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61128,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61129,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61130,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61131,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61132,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61133,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61134,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61135,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61136,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61137,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61138,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61139,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61140,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61141,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14002]",1,,"[60000,1]",
61142,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61143,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61144,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61145,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61146,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61147,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61148,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61149,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61150,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61151,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61152,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61153,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61154,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61155,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61156,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61157,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14002]",1,,"[60000,4]",
61158,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61159,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61160,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61161,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61162,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61163,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61164,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61165,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14002]",1,,"[60000,9]",
61166,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61167,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61168,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14002]",1,,"[60000,16]",
61169,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61170,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61171,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61172,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14002]",1,,"[60000,25]",
61201,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61202,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61203,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61204,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61205,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61206,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61207,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61208,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61209,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61210,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61211,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61212,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61213,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61214,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61215,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61216,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61217,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61218,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61219,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61220,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61221,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61222,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61223,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61224,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61225,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61226,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61227,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61228,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61229,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61230,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61231,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61232,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61233,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61234,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61235,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61236,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61237,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61238,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61239,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61240,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61241,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[1,14003]",1,,"[60000,1]",
61242,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61243,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61244,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61245,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61246,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61247,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61248,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61249,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61250,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61251,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61252,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61253,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61254,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61255,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61256,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61257,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[2,14003]",1,,"[60000,4]",
61258,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61259,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61260,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61261,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61262,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61263,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61264,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61265,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[3,14003]",1,,"[60000,9]",
61266,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61267,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61268,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[4,14003]",1,,"[60000,16]",
61269,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61270,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61271,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
61272,61,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,32,"[5,14003]",1,,"[60000,25]",
70001,53,0,,0,"[[3004,5],[3006,5]]",0,18000,0,0,0,0,0,0,0,0,[],-1,1,29,[70001],-1,,[],
70002,53,0,,0,"[[3016,3],[3009,3]]",0,18000,0,0,0,0,0,0,0,0,[],-1,1,29,[70002],-1,,[],
70003,53,0,,0,"[[3005,10],[3008,10]]",0,18000,0,0,0,0,0,0,0,0,[],-1,1,29,[70003],-1,,[],
70004,53,0,,0,"[[3017,10],[3008,10]]",0,18000,0,0,0,0,0,0,0,0,[],-1,1,29,[70004],-1,,[],
70005,53,0,,0,"[[3009,20],[3020,5]]",0,21600,0,0,0,0,0,0,0,0,[],-1,1,29,[70005],-1,,[],
70006,53,0,,0,"[[3020,10],[3016,5]]",0,21600,0,0,0,0,0,0,0,0,[],-1,1,29,[70006],-1,,[],
70007,53,0,,0,"[[3020,10],[3016,5]]",0,28800,0,0,0,0,0,0,0,0,[],-1,1,29,[70007],-1,,[],
70008,53,0,,0,"[[3020,10],[3016,5]]",0,28800,0,0,0,0,0,0,0,0,[],-1,1,29,[70008],-1,,[],
71001,53,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,29,[71001],-1,,[],
